customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_003803,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),70.79,1565.12,No
CUST_003804,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.33,3432.41,Yes
CUST_003805,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.26,2362.37,No
CUST_003806,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.81,885.25,No
CUST_003807,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,107.22,921.38,Yes
CUST_003808,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.79,2485.43,No
CUST_003809,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),88.19,446.08,No
CUST_003810,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),109.87,2953.38,No
CUST_003811,Female,0,Yes,Yes,30,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.24,2104.24,No
CUST_003812,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),93.46,6408.16,No
CUST_003813,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),107.3,2586.93,No
CUST_003814,Male,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,92.96,1956.27,No
CUST_003815,Male,0,No,No,24,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.0,2402.74,No
CUST_003816,Female,1,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.41,2974.17,No
CUST_003817,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.76,1848.2,No
CUST_003818,Female,1,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),96.11,3323.86,No
CUST_003819,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.59,2505.44,Yes
CUST_003820,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.64,334.14,No
CUST_003821,Male,0,No,No,17,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.34,1498.53,No
CUST_003822,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.3,4309.07,No
CUST_003823,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),80.36,80.11,No
CUST_003824,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.88,2322.82,No
CUST_003825,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,97.56,100.92,Yes
CUST_003826,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.09,4693.78,No
CUST_003827,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),92.73,3269.81,No
CUST_003828,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),77.75,226.78,No
CUST_003829,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),104.42,3321.16,No
CUST_003830,Female,0,No,No,64,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.53,4834.91,No
CUST_003831,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.98,626.88,No
CUST_003832,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.56,84.67,Yes
CUST_003833,Female,1,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.17,2687.34,No
CUST_003834,Female,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.6,3646.37,Yes
CUST_003835,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.88,463.71,No
CUST_003836,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.51,2068.32,No
CUST_003837,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),103.19,2506.86,No
CUST_003838,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,119.97,No
CUST_003839,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.02,2453.43,Yes
CUST_003840,Female,0,Yes,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.04,1723.02,No
CUST_003841,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.02,3124.56,No
CUST_003842,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.95,395.63,No
CUST_003843,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,89.34,705.92,No
CUST_003844,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),113.75,2387.83,No
CUST_003845,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,96.71,6089.09,No
CUST_003846,Female,1,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.2,2378.09,No
CUST_003847,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,85.88,3385.84,No
CUST_003848,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,68.12,2249.94,No
CUST_003849,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.79,1220.01,Yes
CUST_003850,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.6,950.41,No
CUST_003851,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.27,739.42,Yes
CUST_003852,Male,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.94,1753.58,Yes
CUST_003853,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,116.06,5909.11,Yes
CUST_003854,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,92.04,1273.67,Yes
CUST_003855,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.27,3162.86,No
CUST_003856,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,87.23,1433.29,Yes
CUST_003857,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,7391.78,Yes
CUST_003858,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,70.59,882.6,No
CUST_003859,Female,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,111.51,1507.32,No
CUST_003860,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.44,1016.54,Yes
CUST_003861,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.59,3197.93,Yes
CUST_003862,Female,1,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,83.56,1097.92,Yes
CUST_003863,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.71,5063.17,No
CUST_003864,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.25,0.0,Yes
CUST_003865,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.09,1840.18,No
CUST_003866,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.78,1584.59,No
CUST_003867,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,102.34,400.95,Yes
CUST_003868,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,112.13,5327.56,Yes
CUST_003869,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.87,89.47,Yes
CUST_003870,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.46,1848.7,No
CUST_003871,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.75,2166.47,No
CUST_003872,Male,0,Yes,No,24,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.75,2150.0,Yes
CUST_003873,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,103.2,2914.68,No
CUST_003874,Female,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.31,1649.12,No
CUST_003875,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.24,0.0,No
CUST_003876,Male,0,No,No,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),95.37,2145.88,Yes
CUST_003877,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),105.91,0.0,No
CUST_003878,Male,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),73.92,1239.0,No
CUST_003879,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),113.07,339.02,No
CUST_003880,Male,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.59,125.13,No
CUST_003881,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,107.77,2440.43,No
CUST_003882,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,79.96,409.69,Yes
CUST_003883,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,97.87,1620.87,Yes
CUST_003884,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.3,2712.2,Yes
CUST_003885,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.91,810.43,No
CUST_003886,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.35,0.0,Yes
CUST_003887,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,103.96,6430.38,No
CUST_003888,Male,0,No,Yes,5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,104.78,532.7,Yes
CUST_003889,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.49,2469.86,No
CUST_003890,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.65,433.96,Yes
CUST_003891,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.19,4806.71,No
CUST_003892,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),84.28,344.74,No
CUST_003893,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.45,192.98,Yes
CUST_003894,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.51,2679.79,No
CUST_003895,Female,1,Yes,No,61,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),92.07,5515.88,No
CUST_003896,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.91,1116.7,No
CUST_003897,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.63,2578.75,Yes
CUST_003898,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,109.18,4251.85,No
CUST_003899,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.98,6141.01,Yes
CUST_003900,Male,0,No,Yes,34,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),59.95,1998.93,No
CUST_003901,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,64.63,470.84,No
CUST_003902,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.03,116.57,Yes
CUST_003903,Female,0,No,No,41,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),75.91,3118.34,No
CUST_003904,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,87.85,1358.71,Yes
CUST_003905,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,80.44,1393.6,No
CUST_003906,Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.65,1709.36,No
CUST_003907,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.64,0.0,Yes
CUST_003908,Male,1,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.39,569.76,No
CUST_003909,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,102.96,5145.56,No
CUST_003910,Male,0,No,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.64,105.19,No
CUST_003911,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),90.47,1487.69,Yes
CUST_003912,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.12,721.11,No
CUST_003913,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,118.75,5405.34,No
CUST_003914,Male,1,Yes,No,61,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,79.39,4893.59,No
CUST_003915,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,82.55,2006.06,No
CUST_003916,Female,1,No,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.78,811.98,Yes
CUST_003917,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.57,626.95,Yes
CUST_003918,Female,0,Yes,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.54,247.38,Yes
CUST_003919,Female,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.97,2119.17,No
CUST_003920,Male,0,No,Yes,10,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.84,974.27,Yes
CUST_003921,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.61,42.93,No
CUST_003922,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,75.55,2190.84,No
CUST_003923,Female,1,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.78,1888.58,Yes
CUST_003924,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.34,5054.73,No
CUST_003925,Female,1,Yes,No,34,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.8,2533.42,No
CUST_003926,Female,0,Yes,No,29,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),75.13,2255.88,No
CUST_003927,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),97.11,5114.64,No
CUST_003928,Male,0,Yes,No,44,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.5,3975.34,No
CUST_003929,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),109.78,650.97,No
CUST_003930,Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,95.21,1768.38,No
CUST_003931,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.19,315.32,Yes
CUST_003932,Male,0,No,No,37,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),94.83,3567.0,Yes
CUST_003933,Male,0,No,No,31,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,85.27,2580.01,No
CUST_003934,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.03,2912.01,No
CUST_003935,Male,0,No,No,17,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,80.59,1371.23,No
CUST_003936,Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.24,991.89,No
CUST_003937,Female,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.59,1467.58,Yes
CUST_003938,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.71,6246.11,No
CUST_003939,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.28,40.65,No
CUST_003940,Male,1,Yes,No,0,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.95,0.0,Yes
CUST_003941,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),103.55,6913.83,No
CUST_003942,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.92,6283.11,No
CUST_003943,Female,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.41,401.01,Yes
CUST_003944,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.92,2294.75,No
